scenario,pool_x,pool_y,fee,victim_v,slippage,attacker_in,attacker_profit,victim_honest_out,victim_actual_out,victim_extra_loss,attacker_roi,reverted,price_before,price_after_front,price_after_victim,price_after_back
pool_depth,45815.976690544914,45815.976690544914,0.003,1000.0,0.01,233.6510458166907,8.762156851055437,975.7663791052885,966.008715314237,9.757663791051527,0.03750103844144454,0,1.0,0.9898930192345387,0.9483219839543342,0.9581849384125546
pool_depth,51506.7807616813,51506.7807616813,0.003,1000.0,0.01,262.36628899188594,8.56729415553201,978.0678586269457,968.2871800406776,9.780678586268095,0.03265394418029432,0,1.0,0.9899047254737277,0.9527960736390866,0.9626707318888597
pool_depth,57904.43980602491,57904.43980602491,0.003,1000.0,0.01,294.64756591228524,8.353790296470493,980.1241986057814,970.322956619725,9.801241986056425,0.028351804877822625,0,1.0,0.9899151618625828,0.9568025210178602,0.9666876137439879
pool_depth,65096.7523045817,65096.7523045817,0.003,1000.0,0.01,330.9378877736845,8.11871555316884,981.9606208553681,972.1410146468158,9.819606208552273,0.024532445069332505,0,1.0,0.9899244638498358,0.9603876024473832,0.9702819956710423
pool_depth,73182.42219076185,73182.42219076185,0.003,1000.0,0.01,371.735284431398,7.858844112209681,983.5999360652369,973.7639367045854,9.835999360651499,0.021140968967286705,0,1.0,0.9899327529144472,0.9635935552610845,0.9734962363929955
pool_depth,82272.41341700475,82272.41341700475,0.003,1000.0,0.01,417.5996390470656,7.5706098112681275,985.0627356527407,975.2121082962141,9.850627356526616,0.018128870581746077,0,1.0,0.9899401379063963,0.9664588146941937,0.9763688799240133
pool_depth,92491.47277217334,92491.47277217334,0.003,1000.0,0.01,469.16037159801556,7.250057209341151,986.3675768731151,976.5039011043848,9.863675768730332,0.01545326001138289,0,1.0,0.9899467162801419,0.9690182641019236,0.9789349070174188
pool_depth,103979.84184814912,103979.84184814912,0.003,1000.0,0.01,527.1250766905898,6.8927873124883945,987.531159229977,977.655847637678,9.875311592299,0.013076189347247276,0,1.0,0.989952575224533,0.9713034899535681,0.9812259912867358
pool_depth,116895.18164985788,116895.18164985788,0.003,1000.0,0.01,592.2892342160046,6.49389721071293,988.5684909203545,978.6828060111515,9.885684909203064,0.010964064236806036,0,1.0,0.989957792694089,0.9733430351672672,0.9832707535693461
pool_depth,131414.73626117586,131414.73626117586,0.003,1000.0,0.01,665.5471261114352,6.047912797952449,989.4930445890434,979.5981141431536,9.894930445889827,0.009087129311621162,0,1.0,0.9899624383472878,0.9751626460537992,0.9850950098066629
pool_depth,147737.7652598513,147737.7652598513,0.003,1000.0,0.01,747.9041090408584,5.548713652150127,990.3169020822846,980.4137330614625,9.903169020822133,0.007419017471726443,0,1.0,0.9899665743979232,0.9767855095120511,0.9867220090894304
pool_depth,166088.27826277164,166088.27826277164,0.003,1000.0,0.01,840.490411418891,4.989449044720914,991.0508882031082,981.1403793210775,9.91050888203074,0.0059363545103362616,0,1.0,0.989970256385753,0.9782324782118946,0.9881726596100256
pool_depth,186718.109129192,186718.109129192,0.003,1000.0,0.01,944.5766441202543,4.362443926947094,991.7046936998776,981.7876467628798,9.917046936997735,0.004618411808191724,0,1.0,0.9899735338726453,0.9795222823569921,0.9894657411204336
pool_depth,209910.37201085567,209910.37201085567,0.003,1000.0,0.01,1061.591237736611,3.659093603254405,992.2869878822972,982.3641180034747,9.922869878822553,0.003446800871355962,0,1.0,0.9899764510702794,0.9806717272811213,0.9906181031555097
pool_depth,235983.34667821956,235983.34667821956,0.003,1000.0,0.01,1193.14004567866,2.8697456460106423,992.8055213694589,982.8774661557651,9.928055213693824,0.00240520436507378,0,1.0,0.9899790474052572,0.9816958766326191,0.9916448487818973
pool_depth,265294.84644319006,265294.84644319006,0.003,1000.0,0.01,1341.0283821499647,1.9835674314115295,993.2672195439824,983.3345473485442,9.932672195438158,0.0014791390382293272,0,1.0,0.989981358027124,0.982608221273079,0.9925595040042753
pool_depth,298247.1286216894,298247.1286216894,0.003,1000.0,0.01,1507.2857974281446,0.988397478630759,993.6782673244807,983.7414846512373,9.936782673243329,0.0006557465613470546,0,1.0,0.9899834142645364,0.9834208342846952,0.9933741732284765
pool_depth,335292.41492495587,335292.41492495587,0.003,1000.0,0.01,0.0,0.0,994.0441858830977,994.0441858830977,0.0,0.0,0,1.0,1.0,0.9940705050206736,0.9940705050206736
pool_depth,376939.09753883607,376939.09753883607,0.003,1000.0,0.01,0.0,0.0,994.3699019319057,994.3699019319057,0.0,0.0,0,1.0,1.0,0.9947230389369097,0.9947230389369097
pool_depth,423758.7160604067,423758.7160604067,0.003,1000.0,0.01,0.0,0.0,994.6598101863834,994.6598101863834,0.0,0.0,0,1.0,1.0,0.9953040167634778,0.9953040167634778
pool_depth,476393.8010401343,476393.8010401343,0.003,1000.0,0.01,0.0,0.0,994.9178295898574,994.9178295898574,0.0,0.0,0,1.0,1.0,0.9958212322295694,0.9958212322295694
pool_depth,535566.6917706907,535566.6917706907,0.003,1000.0,0.01,0.0,0.0,995.1474538526458,995.1474538526458,0.0,0.0,0,1.0,1.0,0.9962816412489776,0.9962816412489776
pool_depth,602089.4493336135,602089.4493336135,0.003,1000.0,0.01,0.0,0.0,995.3517968259802,995.3517968259802,0.0,0.0,0,1.0,1.0,0.9966914496696456,0.9966914496696456
pool_depth,676875.0009458537,676875.0009458537,0.003,1000.0,0.01,0.0,0.0,995.5336331953332,995.5336331953332,0.0,0.0,0,1.0,1.0,0.9970561923209871,0.9970561923209871
pool_depth,760949.6685459876,760949.6685459876,0.003,1000.0,0.01,0.0,0.0,995.6954349417961,995.6954349417961,0.0,0.0,0,1.0,1.0,0.9973808041169567,0.9973808041169567
pool_depth,855467.2535565689,855467.2535565689,0.003,1000.0,0.01,0.0,0.0,995.839403984612,995.839403984612,0.0,0.0,0,1.0,1.0,0.9976696839304753,0.9976696839304753
pool_depth,961724.8711152966,961724.8711152966,0.003,1000.0,0.01,0.0,0.0,995.9675013835009,995.9675013835009,0.0,0.0,0,1.0,1.0,0.9979267519088073,0.9979267519088073
pool_depth,1081180.7510766096,1081180.7510766096,0.003,1000.0,0.01,0.0,0.0,996.081473446473,996.081473446473,0.0,0.0,0,1.0,1.0,0.9981555008519042,0.9981555008519042
pool_depth,1215474.2500762877,1215474.2500762877,0.003,1000.0,0.01,0.0,0.0,996.1828750577232,996.1828750577232,0.0,0.0,0,1.0,1.0,0.9983590422280353,0.9983590422280353
pool_depth,1366448.3492953258,1366448.3492953258,0.003,1000.0,0.01,0.0,0.0,996.273090511067,996.273090511067,0.0,0.0,0,1.0,1.0,0.9985401473543482,0.9985401473543482
pool_depth,1536174.9466718277,1536174.9466718277,0.003,1000.0,0.01,0.0,0.0,996.3533521073214,996.3533521073214,0.0,0.0,0,1.0,1.0,0.9987012842250457,0.9987012842250457
pool_depth,1726983.2906594365,1726983.2906594365,0.003,1000.0,0.01,0.0,0.0,996.4247567490364,996.4247567490364,0.0,0.0,0,1.0,1.0,0.9988446504271536,0.9988446504271536
pool_depth,1941491.9457438816,1941491.9457438816,0.003,1000.0,0.01,0.0,0.0,996.4882807430241,996.4882807430241,0.0,0.0,0,1.0,1.0,0.9989722025436875,0.9989722025436875
pool_depth,2182644.7283974905,2182644.7283974905,0.003,1000.0,0.01,0.0,0.0,996.5447930001184,996.5447930001184,0.0,0.0,0,1.0,1.0,0.9990856824065584,0.9990856824065584
pool_depth,2453751.1066398197,2453751.1066398197,0.003,1000.0,0.01,0.0,0.0,996.5950668024506,996.5950668024506,0.0,0.0,0,1.0,1.0,0.9991866405268534,0.9991866405268534
pool_depth,2758531.6176291835,2758531.6176291835,0.003,1000.0,0.01,0.0,0.0,996.6397902911209,996.6397902911209,0.0,0.0,0,1.0,1.0,0.9992764569981603,0.9992764569981603
pool_depth,3101168.926574777,3101168.926574777,0.003,1000.0,0.01,0.0,0.0,996.6795758113759,996.6795758113759,0.0,0.0,0,1.0,1.0,0.9993563601392861,0.9993563601392861
pool_depth,3486365.2276780875,3486365.2276780875,0.003,1000.0,0.01,0.0,0.0,996.7149682381397,996.7149682381397,0.0,0.0,0,1.0,1.0,0.9994274431159689,0.9994274431159689
pool_depth,3919406.77484722,3919406.77484722,0.003,1000.0,0.01,0.0,0.0,996.7464523918742,996.7464523918742,0.0,0.0,0,1.0,1.0,0.9994906787568059,0.9994906787568059
pool_depth,4406236.427773578,4406236.427773578,0.003,1000.0,0.01,0.0,0.0,996.7744596431548,996.7744596431548,0.0,0.0,0,1.0,1.0,0.999546932756532,0.999546932756532
pool_depth,4953535.208959174,4953535.208959174,0.003,1000.0,0.01,0.0,0.0,996.7993737939169,996.7993737939169,0.0,0.0,0,1.0,1.0,0.999596975439758,0.999596975439758
pool_depth,5568813.99094527,5568813.99094527,0.003,1000.0,0.01,0.0,0.0,996.8215363139582,996.8215363139582,0.0,0.0,0,1.0,1.0,0.9996414922402148,0.9996414922402148
pool_depth,6260516.572014817,6260516.572014817,0.003,1000.0,0.01,0.0,0.0,996.8412510028817,996.8412510028817,0.0,0.0,0,1.0,1.0,0.9996810930342456,0.9996810930342456
pool_depth,7038135.55493156,7038135.55493156,0.003,1000.0,0.01,0.0,0.0,996.8587881401234,996.8587881401234,0.0,0.0,0,1.0,1.0,0.9997163204526242,0.9997163204526242
pool_depth,7912342.618981322,7912342.618981322,0.003,1000.0,0.01,0.0,0.0,996.8743881789661,996.8743881789661,0.0,0.0,0,1.0,1.0,0.9997476572815905,0.9997476572815905
pool_depth,8895134.973108245,8895134.973108245,0.003,1000.0,0.01,0.0,0.0,996.8882650343987,996.8882650343987,0.0,0.0,0,1.0,1.0,0.9997755330521546,0.9997755330521546
pool_depth,10000000.000000006,10000000.000000006,0.003,1000.0,0.01,0.0,0.0,996.9006090092818,996.9006090092818,0.0,0.0,0,1.0,1.0,0.9998003299061085,0.9998003299061085
